gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,pagerank,pass_through,depth,is_seed,truncated_by_depth
100000004007116100,peripheral,0.4,32,0.04145390829445706,"in_deg=3, out_deg=4, in_kzt=764704, pass_through=0.1935; seed: in_kzt занижен по устройству выборки; Нет совпадений",3,4,764704.0,148000.0,0.0006304640304726743,0.19353893794200108,0,True,False
100000004019124100,terminal,0.9,3,0.14606633276800823,"in_deg=3, out_deg=0, in_kzt=193000, pass_through=0; seed: in_kzt занижен по устройству выборки; depth=0: нет выхода",3,0,193000.0,0.0,0.0012079590546220128,0.0,0,True,False
100000004021459100,peripheral,0.9,65,0.0,"in_deg=0, out_deg=0, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет связей",0,0,0.0,0.0,0.0,,0,True,False
100000004041163100,peripheral,0.4,46,0.23834847994118075,"in_deg=1, out_deg=2, in_kzt=50000, pass_through=17.32; seed: in_kzt занижен по устройству выборки; Нет совпадений",1,2,50000.0,866000.0,0.0020929038577057815,17.32,0,True,False
100000004174835100,peripheral,0.9,68,0.0,"in_deg=0, out_deg=0, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет связей",0,0,0.0,0.0,0.0,,0,True,False
100000004193835100,peripheral,0.4,3,0.08124758734875345,"in_deg=1, out_deg=1, in_kzt=47000, pass_through=0.1064; seed: in_kzt занижен по устройству выборки; Нет совпадений",1,1,47000.0,5000.0,0.00047199654932406684,0.10638297872340426,0,True,False
100000004269433100,peripheral,0.4,69,0.11885469782937834,"in_deg=0, out_deg=1, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет совпадений",0,1,0.0,1372000.0,0.0002868488506751384,,0,True,False
100000004358004100,distributor,0.8,1,0.12794560692028742,"in_deg=0, out_deg=11, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Рассылка на 10+ узлов",0,11,0.0,980850.0,0.0002868488506751384,,0,True,False
100000004388983100,peripheral,0.4,70,0.018854697829378337,"in_deg=0, out_deg=2, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет совпадений",0,2,0.0,450816.0,0.0002868488506751384,,0,True,False
100000004714705100,peripheral,0.4,46,0.11885469782937834,"in_deg=0, out_deg=1, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет совпадений",0,1,0.0,36550.0,0.0002868488506751384,,0,True,False
100000004723755100,peripheral,0.4,1,0.018854697829378337,"in_deg=0, out_deg=1, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет совпадений",0,1,0.0,95000.0,0.0002868488506751384,,0,True,False
100000004813068100,peripheral,0.4,19,0.018854697829378337,"in_deg=0, out_deg=3, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет совпадений",0,3,0.0,297000.0,0.0002868488506751384,,0,True,False
100000004971871100,peripheral,0.4,51,0.04904374710135334,"in_deg=1, out_deg=1, in_kzt=25400, pass_through=0.2224; seed: in_kzt занижен по устройству выборки; Нет совпадений",1,1,25400.0,5650.0,0.0007461346034888536,0.22244094488188976,0,True,False
100000005017150100,peripheral,0.9,72,0.0,"in_deg=0, out_deg=0, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет связей",0,0,0.0,0.0,0.0,,0,True,False
100000005087431100,peripheral,0.9,73,0.0,"in_deg=0, out_deg=0, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет связей",0,0,0.0,0.0,0.0,,0,True,False
100000005235389100,peripheral,0.9,74,0.0,"in_deg=0, out_deg=0, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет связей",0,0,0.0,0.0,0.0,,0,True,False
100000005264990100,peripheral,0.4,46,0.05995817203252685,"in_deg=1, out_deg=2, in_kzt=17070, pass_through=7.147; seed: in_kzt занижен по устройству выборки; Нет совпадений",1,2,17070.0,122000.0,0.0003655985512877528,7.147041593438781,0,True,False
100000005370580100,terminal,0.9,11,0.022841134189370157,"in_deg=1, out_deg=0, in_kzt=24075, pass_through=0; seed: in_kzt занижен по устройству выборки; depth=0: нет выхода",1,0,24075.0,0.0,0.00034749711449252456,0.0,0,True,False
100000005382566100,peripheral,0.4,46,0.22674088680405208,"in_deg=7, out_deg=1, in_kzt=393066, pass_through=0.1272; seed: in_kzt занижен по устройству выборки; Нет совпадений",7,1,393066.0,50000.0,0.0021219671978348763,0.12720510041570626,0,True,False
100000005386383100,peripheral,0.4,46,0.06890155611481984,"in_deg=2, out_deg=1, in_kzt=37500, pass_through=0.7733; seed: in_kzt занижен по устройству выборки; Нет совпадений",2,1,37500.0,29000.0,0.0005266275322641048,0.7733333333333333,0,True,False
100000005392290100,peripheral,0.4,64,0.018854697829378337,"in_deg=0, out_deg=1, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет совпадений",0,1,0.0,81465.0,0.0002868488506751384,,0,True,False
100000005395727100,terminal,0.9,3,0.024507601765982,"in_deg=1, out_deg=0, in_kzt=17000, pass_through=0; seed: in_kzt занижен по устройству выборки; depth=0: нет выхода",1,0,17000.0,0.0,0.00037285017574889003,0.0,0,True,False
100000005409680100,terminal,0.9,9,0.04181881654184625,"in_deg=2, out_deg=0, in_kzt=55060, pass_through=0; seed: in_kzt занижен по устройству выборки; depth=0: нет выхода",2,0,55060.0,0.0,0.0006362170091600229,0.0,0,True,False
100000005417257100,peripheral,0.4,46,0.06885469782937834,"in_deg=0, out_deg=2, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет совпадений",0,2,0.0,106000.0,0.0002868488506751384,,0,True,False
100000005454368100,terminal,0.9,11,0.02602423672289557,"in_deg=2, out_deg=0, in_kzt=48600, pass_through=0; seed: in_kzt занижен по устройству выборки; depth=0: нет выхода",2,0,48600.0,0.0,0.00039592373535834356,0.0,0,True,False
100000005480435100,peripheral,0.9,75,0.0,"in_deg=0, out_deg=0, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет связей",0,0,0.0,0.0,0.0,,0,True,False
100000005485830100,peripheral,0.4,53,0.018854697829378337,"in_deg=0, out_deg=5, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет совпадений",0,5,0.0,275885.0,0.0002868488506751384,,0,True,False
100000005493505100,terminal,0.9,1,0.07409311614349576,"in_deg=3, out_deg=0, in_kzt=62020, pass_through=0; seed: in_kzt занижен по устройству выборки; depth=0: нет выхода",3,0,62020.0,0.0,0.0006201052363006153,0.0,0,True,False
100000005495722100,peripheral,0.9,76,0.0,"in_deg=0, out_deg=0, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет связей",0,0,0.0,0.0,0.0,,0,True,False
100000005498992100,distributor,0.8,4,0.11885469782937834,"in_deg=0, out_deg=16, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Рассылка на 10+ узлов",0,16,0.0,2262868.0,0.0002868488506751384,,0,True,False
100000005519347100,peripheral,0.4,3,0.10346807931449659,"in_deg=2, out_deg=1, in_kzt=73100, pass_through=1.354; seed: in_kzt занижен по устройству выборки; Нет совпадений",2,1,73100.0,99000.0,0.0005591119636921243,1.3543091655266757,0,True,False
100000005523088100,terminal,0.9,46,0.2135175104110897,"in_deg=1, out_deg=0, in_kzt=700000, pass_through=0; seed: in_kzt занижен по устройству выборки; depth=0: нет выхода",1,0,700000.0,0.0,0.0017270161361158107,0.0,0,True,False
100000005543136100,peripheral,0.4,1,0.11885469782937834,"in_deg=0, out_deg=1, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет совпадений",0,1,0.0,10000.0,0.0002868488506751384,,0,True,False
100000005550592100,peripheral,0.9,77,0.0,"in_deg=0, out_deg=0, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет связей",0,0,0.0,0.0,0.0,,0,True,False
100000005560900100,peripheral,0.9,78,0.0,"in_deg=0, out_deg=0, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет связей",0,0,0.0,0.0,0.0,,0,True,False
100000005568407100,peripheral,0.9,79,0.0,"in_deg=0, out_deg=0, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет связей",0,0,0.0,0.0,0.0,,0,True,False
100000005668605100,terminal,0.9,46,0.08866943117938561,"in_deg=3, out_deg=0, in_kzt=94500, pass_through=0; seed: in_kzt занижен по устройству выборки; depth=0: нет выхода",3,0,94500.0,0.0,0.0008418642511074627,0.0,0,True,False
100000005744674100,peripheral,0.4,46,0.11885469782937834,"in_deg=0, out_deg=1, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет совпадений",0,1,0.0,50066.0,0.0002868488506751384,,0,True,False
100000006232815100,peripheral,0.4,25,0.03683428360944671,"in_deg=1, out_deg=5, in_kzt=160000, pass_through=1.853; seed: in_kzt занижен по устройству выборки; Нет совпадений",1,5,160000.0,296500.0,0.0005589743134767571,1.853125,0,True,False
100000006249740100,peripheral,0.4,80,0.018854697829378337,"in_deg=0, out_deg=3, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет совпадений",0,3,0.0,93007.0,0.0002868488506751384,,0,True,False
100000006831291100,peripheral,0.4,80,0.018854697829378337,"in_deg=0, out_deg=1, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет совпадений",0,1,0.0,15000.0,0.0002868488506751384,,0,True,False
100000006866783100,coordinator,0.8,0,0.45938557720165224,"in_deg=13, out_deg=67, in_kzt=838812, pass_through=4.707; seed: in_kzt занижен по устройству выборки; BC=0.00615 >= p95=0.000158",13,67,838812.0,3948037.0,0.0008741047179040808,4.706700667133994,0,True,False
100000007018630100,peripheral,0.4,35,0.018854697829378337,"in_deg=0, out_deg=1, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет совпадений",0,1,0.0,200000.0,0.0002868488506751384,,0,True,False
100000007747786100,distributor,0.8,2,0.11885469782937834,"in_deg=0, out_deg=31, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Рассылка на 10+ узлов",0,31,0.0,4238009.4,0.0002868488506751384,,0,True,False
100000007982728100,peripheral,0.4,2,0.03135469782937834,"in_deg=0, out_deg=8, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет совпадений",0,8,0.0,1804384.0,0.0002868488506751384,,0,True,False
100000008117324100,peripheral,0.9,82,0.0,"in_deg=0, out_deg=0, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет связей",0,0,0.0,0.0,0.0,,0,True,False
100000008205000100,peripheral,0.9,83,0.0,"in_deg=0, out_deg=0, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет связей",0,0,0.0,0.0,0.0,,0,True,False
100000008314203100,peripheral,0.4,49,0.13319865236424172,"in_deg=2, out_deg=2, in_kzt=382076, pass_through=0.8559; seed: in_kzt занижен по устройству выборки; Нет совпадений",2,2,382076.0,327000.0,0.0005050728131960834,0.8558506684533967,0,True,False
100000008418835100,peripheral,0.4,69,0.08547325118595653,"in_deg=1, out_deg=4, in_kzt=1.372e+06, pass_through=0.1357; seed: in_kzt занижен по устройству выборки; Нет совпадений",1,4,1372000.0,186179.0,0.0005309030338467371,0.13569897959183674,0,True,False
100000008513251100,peripheral,0.9,84,0.0,"in_deg=0, out_deg=0, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет связей",0,0,0.0,0.0,0.0,,0,True,False
100000008516839100,terminal,0.9,46,0.10393830536581161,"in_deg=3, out_deg=0, in_kzt=155000, pass_through=0; seed: in_kzt занижен по устройству выборки; depth=0: нет выхода",3,0,155000.0,0.0,0.0010741596212647685,0.0,0,True,False
100000008522127100,peripheral,0.4,39,0.018854697829378337,"in_deg=0, out_deg=1, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет совпадений",0,1,0.0,145000.0,0.0002868488506751384,,0,True,False
100000008571433100,peripheral,0.4,56,0.10764909958383667,"in_deg=2, out_deg=2, in_kzt=350000, pass_through=4.097; seed: in_kzt занижен по устройству выборки; Нет совпадений",2,2,350000.0,1434000.0,0.0016372326866585755,4.097142857142857,0,True,False
100000008575624100,peripheral,0.4,67,0.018854697829378337,"in_deg=0, out_deg=3, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет совпадений",0,3,0.0,89500.0,0.0002868488506751384,,0,True,False
100000008601794100,peripheral,0.4,37,0.15693050902061223,"in_deg=2, out_deg=1, in_kzt=494400, pass_through=1.763; seed: in_kzt занижен по устройству выборки; Нет совпадений",2,1,494400.0,871400.0,0.002387285088965427,1.7625404530744337,0,True,False
100000008637537100,peripheral,0.4,49,0.1072826528278811,"in_deg=3, out_deg=3, in_kzt=619890, pass_through=3.793; seed: in_kzt занижен по устройству выборки; Нет совпадений",3,3,619890.0,2351495.0,0.0008320760827428094,3.793406894771653,0,True,False
100000008650785100,peripheral,0.4,3,0.09118526374643246,"in_deg=2, out_deg=2, in_kzt=92000, pass_through=1.306; seed: in_kzt занижен по устройству выборки; Нет совпадений",2,2,92000.0,120120.0,0.0006151829911466896,1.3056521739130436,0,True,False
100000008654653100,peripheral,0.4,3,0.11885469782937834,"in_deg=0, out_deg=1, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет совпадений",0,1,0.0,54000.0,0.0002868488506751384,,0,True,False
100000008659445100,peripheral,0.4,8,0.16157539021267855,"in_deg=3, out_deg=4, in_kzt=138490, pass_through=6.319; seed: in_kzt занижен по устройству выборки; Нет совпадений",3,4,138490.0,875150.0,0.0024576486184352342,6.319228825185934,0,True,False
100000008669037100,peripheral,0.9,85,0.0,"in_deg=0, out_deg=0, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет связей",0,0,0.0,0.0,0.0,,0,True,False
100000008673001100,terminal,0.9,46,0.13096170613342187,"in_deg=1, out_deg=0, in_kzt=80000, pass_through=0; seed: in_kzt занижен по устройству выборки; depth=0: нет выхода",1,0,80000.0,0.0,0.000471040687031062,0.0,0,True,False
100000008680731100,distributor,0.8,6,0.11885469782937834,"in_deg=0, out_deg=27, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Рассылка на 10+ узлов",0,27,0.0,1464354.0,0.0002868488506751384,,0,True,False
100000008701222100,peripheral,0.9,86,0.0,"in_deg=0, out_deg=0, in_kzt=0, pass_through=nan; seed: in_kzt занижен по устройству выборки; Нет связей",0,0,0.0,0.0,0.0,,0,True,False
100000008738325100,peripheral,0.4,46,0.13490310258527338,"in_deg=1, out_deg=1, in_kzt=36550, pass_through=1.477; seed: in_kzt занижен по устройству выборки; Нет совпадений",1,1,36550.0,54000.0,0.0005309030338467371,1.4774281805745555,0,True,False
100000003134937100,terminal,0.9,3,0.11892771577399218,"in_deg=1, out_deg=0, in_kzt=10286, pass_through=0; depth=1: нет выхода",1,0,10286.0,0.0,0.0002879597204265753,0.0,1,False,False
100000005074393100,coordinator,0.8,11,0.28971846101298415,"in_deg=4, out_deg=6, in_kzt=563026, pass_through=1.218; BC=0.000221 >= p95=0.000158",4,6,563026.0,685500.0,0.001064513470901251,1.2175281425724567,1,False,False
100000001924185100,terminal,0.9,10,0.12048233335340086,"in_deg=2, out_deg=0, in_kzt=151000, pass_through=0; depth=1: нет выхода",2,0,151000.0,0.0,0.0003116111345159545,0.0,1,False,False
100000004070318100,coordinator,0.8,0,0.30427872243267456,"in_deg=4, out_deg=19, in_kzt=207247, pass_through=2.663; BC=0.00211 >= p95=0.000158",4,19,207246.55,551860.0,0.00031551856613583904,2.662818753798314,1,False,False
100000005807278100,terminal,0.9,53,0.11934225741266109,"in_deg=1, out_deg=0, in_kzt=8385, pass_through=0; depth=1: нет выхода",1,0,8385.0,0.0,0.000294266413521592,0.0,1,False,False
100000003377795100,terminal,0.9,2,0.11888119434965977,"in_deg=1, out_deg=0, in_kzt=7000, pass_through=0; depth=1: нет выхода",1,0,7000.0,0.0,0.0002872519595691869,0.0,1,False,False
100000004330371100,coordinator,0.8,3,0.3440708250704561,"in_deg=2, out_deg=2, in_kzt=264171, pass_through=0.3433; BC=0.00034 >= p95=0.000158",2,2,264171.0,90681.0,0.0012610864292053746,0.3432662934235779,1,False,False
100000008165763100,coordinator,0.8,1,0.274747870725476,"in_deg=15, out_deg=17, in_kzt=1.16582e+06, pass_through=1.088; BC=0.000351 >= p95=0.000158",15,17,1165815.0,1267858.0,0.0009141720501285515,1.087529324978663,1,False,False
100000001684867100,terminal,0.9,3,0.11907156524216783,"in_deg=1, out_deg=0, in_kzt=30550, pass_through=0; depth=1: нет выхода",1,0,30550.0,0.0,0.0002901481964758771,0.0,1,False,False
100000003900547100,terminal,0.9,3,0.11902293867006937,"in_deg=1, out_deg=0, in_kzt=23700, pass_through=0; depth=1: нет выхода",1,0,23700.0,0.0,0.0002894084086285756,0.0,1,False,False
100000006656003100,peripheral,0.4,20,0.11913174452969467,"in_deg=1, out_deg=1, in_kzt=20000, pass_through=0.45; Нет совпадений",1,1,20000.0,9000.0,0.00029106374333946164,0.45,1,False,False
100000008237827100,terminal,0.9,1,0.11938326790776536,"in_deg=1, out_deg=0, in_kzt=40001, pass_through=0; depth=1: нет выхода",1,0,40001.0,0.0,0.00029489033300801034,0.0,1,False,False
100000003014659100,terminal,0.9,10,0.12165940754138722,"in_deg=1, out_deg=0, in_kzt=280000, pass_through=0; depth=1: нет выхода",1,0,280000.0,0.0,0.00032951873404572074,0.0,1,False,False
100000007939160100,peripheral,0.4,21,0.09392708069190896,"in_deg=1, out_deg=2, in_kzt=795000, pass_through=0.01799; Нет совпадений",1,2,795000.0,14300.0,0.0006680900198229337,0.017987421383647798,1,False,False
100000007274584100,terminal,0.9,1,0.11935682685062049,"in_deg=1, out_deg=0, in_kzt=38000, pass_through=0; depth=1: нет выхода",1,0,38000.0,0.0,0.00029448806791093586,0.0,1,False,False
100000001524952100,terminal,0.9,0,0.12014025946871221,"in_deg=1, out_deg=0, in_kzt=103807, pass_through=0; depth=1: нет выхода",1,0,103807.0,0.0,0.0003064069407623941,0.0,1,False,False
100000003131693100,terminal,0.9,1,0.12352287241457202,"in_deg=1, out_deg=0, in_kzt=353277, pass_through=0; depth=1: нет выхода",1,0,353277.0,0.0,0.0003578688440280549,0.0,1,False,False
100000008383405100,terminal,0.9,19,0.12020501651648757,"in_deg=1, out_deg=0, in_kzt=25000, pass_through=0; depth=1: нет выхода",1,0,25000.0,0.0,0.0003073921320868891,0.0,1,False,False
100000008736173100,terminal,0.9,20,0.11928495135496961,"in_deg=1, out_deg=0, in_kzt=31060, pass_through=0; depth=1: нет выхода",1,0,31060.0,0.0,0.0002933945789828324,0.0,1,False,False
100000002861485100,terminal,0.9,3,0.11906285505180801,"in_deg=1, out_deg=0, in_kzt=29323, pass_through=0; depth=1: нет выхода",1,0,29323.0,0.0,0.0002900156826527181,0.0,1,False,False
100000008745474100,terminal,0.9,20,0.11941653468528485,"in_deg=1, out_deg=0, in_kzt=40559, pass_through=0; depth=1: нет выхода",1,0,40559.0,0.0,0.00029539644225375273,0.0,1,False,False
100000008691330100,terminal,0.9,20,0.11915169189211745,"in_deg=1, out_deg=0, in_kzt=21440, pass_through=0; depth=1: нет выхода",1,0,21440.0,0.0,0.00029136721561129293,0.0,1,False,False
100000007639767100,coordinator,0.8,1,0.3219668916433574,"in_deg=4, out_deg=10, in_kzt=90913, pass_through=9.044; BC=0.00255 >= p95=0.000158",4,10,90913.0,822244.0,0.00030278321457567146,9.044295095310902,1,False,False
100000002921047100,peripheral,0.4,2,0.054987429257935705,"in_deg=2, out_deg=1, in_kzt=338000, pass_through=0.4822; Нет совпадений",2,1,338000.0,163000.02,0.0003184621242533609,0.48224857988165676,1,False,False
100000004783447100,terminal,0.9,20,0.11921762900679272,"in_deg=1, out_deg=0, in_kzt=26200, pass_through=0; depth=1: нет выхода",1,0,26200.0,0.0,0.00029237036006540183,0.0,1,False,False
100000008696919100,terminal,0.9,20,0.1192972106714586,"in_deg=1, out_deg=0, in_kzt=31945, pass_through=0; depth=1: нет выхода",1,0,31945.0,0.0,0.00029358108798322873,0.0,1,False,False
100000008736940100,peripheral,0.4,8,0.19427936971521784,"in_deg=3, out_deg=3, in_kzt=451090, pass_through=0.4037; Нет совпадений",3,3,451090.0,182100.0,0.0024481745423749293,0.40368884258130305,1,False,False
100000005940652100,terminal,0.9,49,0.11902090030385586,"in_deg=1, out_deg=0, in_kzt=8395, pass_through=0; depth=1: нет выхода",1,0,8395.0,0.0,0.0002893773976301022,0.0,1,False,False
100000004180097100,coordinator,0.8,0,0.2920046240378411,"in_deg=3, out_deg=3, in_kzt=104854, pass_through=0.4559; BC=0.000319 >= p95=0.000158",3,3,104854.0,47800.0,0.0008599843237032203,0.4558719743643542,1,False,False
100000005539201100,peripheral,0.4,3,0.07057979276192175,"in_deg=1, out_deg=1, in_kzt=45504, pass_through=0.5494; Нет совпадений",1,1,45504.0,25000.0,0.00029176320194573786,0.5494022503516175,1,False,False
100000005620225100,terminal,0.9,0,0.06955867847956013,"in_deg=2, out_deg=0, in_kzt=49845.7, pass_through=0; depth=1: нет выхода",2,0,49845.66,0.0,0.00029755896877035047,0.0,1,False,False
100000004388353100,terminal,0.9,10,0.07249766820410394,"in_deg=2, out_deg=0, in_kzt=62960, pass_through=0; depth=1: нет выхода",2,0,62960.0,0.0,0.000342271741802324,0.0,1,False,False
100000007442518100,coordinator,0.8,31,0.2583934292594411,"in_deg=5, out_deg=9, in_kzt=510000, pass_through=8.667; BC=0.000257 >= p95=0.000158",5,9,510000.0,4419999.0,0.0006515232072674919,8.666664705882352,1,False,False
100000000267734100,peripheral,0.4,2,0.04808904202216428,"in_deg=2, out_deg=7, in_kzt=180000, pass_through=1.567; Нет совпадений",2,7,180000.0,282000.0,0.0005396268570373788,1.5666666666666667,1,False,False
100000001987030100,peripheral,0.4,3,0.05464225227458819,"in_deg=2, out_deg=1, in_kzt=30864, pass_through=0.6156; Нет совпадений",2,1,30864.0,19000.0,0.0002951862409947939,0.6156039398652151,1,False,False
100000002603478100,terminal,0.9,6,0.11911213692611804,"in_deg=1, out_deg=0, in_kzt=23500, pass_through=0; depth=1: нет выхода",1,0,23500.0,0.0,0.00029076544004118823,0.0,1,False,False
100000001380054100,peripheral,0.4,25,0.08071083314773164,"in_deg=2, out_deg=3, in_kzt=127050, pass_through=2.834; Нет совпадений",2,3,127050.0,360000.0,0.0007193751577744338,2.833530106257379,1,False,False
100000002992171100,terminal,0.9,20,0.11905731593365469,"in_deg=1, out_deg=0, in_kzt=14627, pass_through=0; depth=1: нет выхода",1,0,14627.0,0.0,0.0002899314124251912,0.0,1,False,False
100000002781227100,transit,0.8,39,0.18307717142728824,"in_deg=2, out_deg=3, in_kzt=191168, pass_through=1.111; Вход близок к выходу",2,3,191167.62,212420.0,0.0023373647787345683,1.1111714421092862,1,False,False
100000008745643100,terminal,0.9,20,0.11913608031055462,"in_deg=1, out_deg=0, in_kzt=20313, pass_through=0; depth=1: нет выхода",1,0,20313.0,0.0,0.0002911297064096583,0.0,1,False,False
100000002836736100,terminal,0.9,2,0.07982620003020695,"in_deg=2, out_deg=0, in_kzt=509000, pass_through=0; depth=1: нет выхода",2,0,509000.0,0.0,0.00045376548996403247,0.0,1,False,False
