cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
38,49,1,10539332.84,100000005933757100;100000001937767100;100000002605308100;100000004159526100;100000004403675100,Возможно завершение потоков или обрезка по глубине; доминирует terminal (35/49); seed=1.
39,51,1,8995500.620000001,100000002781227100;100000002796853100;100000005413948100;100000005367445100;100000002671326100,Возможно завершение потоков или обрезка по глубине; доминирует terminal (34/51); seed=1.
40,26,0,2990118.0,100000008546855100;100000004350094100;100000007689942100;100000008582730100;100000005628518100,Возможно завершение потоков или обрезка по глубине; доминирует terminal (16/26); seed=0.
41,4,0,1595700.0,100000001131403100;100000001052945100;100000004616845100;100000005146665100,Возможно завершение потоков или обрезка по глубине; доминирует terminal (3/4); seed=0.
42,4,0,832800.0,100000001065234100;100000008625905100;100000002194320100;100000003159641100,Преобладают периферийные узлы; доминирует peripheral (2/4); seed=0.
43,29,0,446070.0,100000004891562100;100000002706810100;100000008715513100;100000002670463100;100000008460102100,Возможно завершение потоков или обрезка по глубине; доминирует terminal (28/29); seed=0.
44,5,0,172000.0,100000002700161100;100000004659919100;100000008461217100;100000005031696100;100000001223977100,Преобладают периферийные узлы; доминирует peripheral (3/5); seed=0.
45,2,0,155000.0,100000007511780100;100000001439416100,Преобладают периферийные узлы; доминирует peripheral (1/2); seed=0.
46,21,13,1976116.0,100000005382566100;100000004041163100;100000005523088100;100000008516839100;100000005668605100,Преобладают периферийные узлы; доминирует peripheral (14/21); seed=13.
47,5,0,338950.0,100000008190411100;100000003133045100;100000004747154100;100000001498732100;100000004715209100,Возможно завершение потоков или обрезка по глубине; доминирует terminal (4/5); seed=0.
48,6,0,2540000.0,100000004717647100;100000004479404100;100000002922000100;100000002659103100;100000001533161100,Возможно завершение потоков или обрезка по глубине; доминирует terminal (4/6); seed=0.
49,8,3,4597161.0,100000003404627100;100000001732159100;100000008637537100;100000008314203100;100000008232832100,Преобладают периферийные узлы; доминирует peripheral (5/8); seed=3.
50,3,0,120000.0,100000001733216100;100000002505277100;100000003221510100,Возможно завершение потоков или обрезка по глубине; доминирует terminal (2/3); seed=0.
51,4,1,79050.0,100000003148220100;100000001852140100;100000004971871100;100000006888238100,Преобладают периферийные узлы; доминирует peripheral (3/4); seed=1.
52,5,0,1138730.0,100000007330432100;100000003692843100;100000003321895100;100000008430691100;100000002371892100,Возможно завершение потоков или обрезка по глубине; доминирует terminal (3/5); seed=0.
53,6,1,275885.0,100000005895525100;100000002462183100;100000005056870100;100000007175718100;100000005807278100,Возможно завершение потоков или обрезка по глубине; доминирует terminal (5/6); seed=1.
54,4,0,332709.0,100000004610802100;100000002516862100;100000002513028100;100000004780083100,Возможно завершение потоков или обрезка по глубине; доминирует terminal (3/4); seed=0.
55,6,0,2534500.0,100000005075949100;100000004722765100;100000003747133100;100000002578653100;100000006527156100,Возможно завершение потоков или обрезка по глубине; доминирует terminal (4/6); seed=0.
56,5,1,2809200.0,100000004135268100;100000008571433100;100000004979498100;100000007507343100;100000002738256100,Преобладают периферийные узлы; доминирует peripheral (2/5); seed=1.
57,6,0,720900.0,100000006638021100;100000008333492100;100000002794374100;100000008761219100;100000008770483100,Возможно завершение потоков или обрезка по глубине; доминирует terminal (4/6); seed=0.
58,2,1,30000.0,100000003980083100;100000003200071100,Преобладают периферийные узлы; доминирует peripheral (1/2); seed=1.
59,1,1,0.0,100000003265658100,Преобладают периферийные узлы; доминирует peripheral (1/1); seed=1.
60,1,1,0.0,100000003349739100,Преобладают периферийные узлы; доминирует peripheral (1/1); seed=1.
61,7,0,1765600.0,100000007865484100;100000008551752100;100000003631015100;100000004976946100;100000005745873100,Возможно завершение потоков или обрезка по глубине; доминирует terminal (6/7); seed=0.
62,7,0,1268308.0,100000008011159100;100000006232642100;100000006169033100;100000005754335100;100000003664994100,Возможно завершение потоков или обрезка по глубине; доминирует terminal (5/7); seed=0.
63,1,1,0.0,100000003770083100,Преобладают периферийные узлы; доминирует peripheral (1/1); seed=1.
64,2,1,81465.0,100000003865939100;100000005392290100,Преобладают периферийные узлы; доминирует peripheral (1/2); seed=1.
65,1,1,0.0,100000004021459100,Преобладают периферийные узлы; доминирует peripheral (1/1); seed=1.
66,3,0,1557988.0,100000004035925100;100000008619159100;100000008258458100,Возможно завершение потоков или обрезка по глубине; доминирует terminal (2/3); seed=0.
67,6,1,383300.0,100000004331458100;100000005547096100;100000005546031100;100000004094958100;100000005363908100,Преобладают периферийные узлы; доминирует peripheral (2/6); seed=1.
68,1,1,0.0,100000004174835100,Преобладают периферийные узлы; доминирует peripheral (1/1); seed=1.
69,4,2,1499679.0,100000008418835100;100000008730021100;100000008701944100;100000004269433100,Преобладают периферийные узлы; доминирует peripheral (2/4); seed=2.
70,3,1,450816.0,100000005034574100;100000007283257100;100000004388983100,Возможно завершение потоков или обрезка по глубине; доминирует terminal (2/3); seed=1.
71,3,0,627870.0,100000004666651100;100000005664632100;100000008628231100,Возможно завершение потоков или обрезка по глубине; доминирует terminal (2/3); seed=0.
72,1,1,0.0,100000005017150100,Преобладают периферийные узлы; доминирует peripheral (1/1); seed=1.
73,1,1,0.0,100000005087431100,Преобладают периферийные узлы; доминирует peripheral (1/1); seed=1.
74,1,1,0.0,100000005235389100,Преобладают периферийные узлы; доминирует peripheral (1/1); seed=1.
75,1,1,0.0,100000005480435100,Преобладают периферийные узлы; доминирует peripheral (1/1); seed=1.
76,1,1,0.0,100000005495722100,Преобладают периферийные узлы; доминирует peripheral (1/1); seed=1.
77,1,1,0.0,100000005550592100,Преобладают периферийные узлы; доминирует peripheral (1/1); seed=1.
78,1,1,0.0,100000005560900100,Преобладают периферийные узлы; доминирует peripheral (1/1); seed=1.
79,1,1,0.0,100000005568407100,Преобладают периферийные узлы; доминирует peripheral (1/1); seed=1.
80,5,2,108007.0,100000006562026100;100000007347733100;100000008129393100;100000006249740100;100000006831291100,Возможно завершение потоков или обрезка по глубине; доминирует terminal (3/5); seed=2.
81,2,0,300000.0,100000008427027100;100000007898453100,Преобладают периферийные узлы; доминирует peripheral (1/2); seed=0.
82,1,1,0.0,100000008117324100,Преобладают периферийные узлы; доминирует peripheral (1/1); seed=1.
83,1,1,0.0,100000008205000100,Преобладают периферийные узлы; доминирует peripheral (1/1); seed=1.
84,1,1,0.0,100000008513251100,Преобладают периферийные узлы; доминирует peripheral (1/1); seed=1.
85,1,1,0.0,100000008669037100,Преобладают периферийные узлы; доминирует peripheral (1/1); seed=1.
86,1,1,0.0,100000008701222100,Преобладают периферийные узлы; доминирует peripheral (1/1); seed=1.
